order_id;product_id;add_to_cart_order;reordered
3389216;24852;3.0;1
251757;21903;1.0;0
491407;29473;12.0;0
1833456;273;4.0;1
203882;24852;4.0;1
1660592;23165;6.0;0
1512252;22935;3.0;0
3102652;48628;14.0;1
2344638;47209;5.0;1
1235977;27953;14.0;1
798534;10145;2.0;1
1068796;7901;7.0;0
1402781;41787;8.0;1
2273779;44926;39.0;0
1359180;41844;9.0;1
1257862;24852;2.0;1
210224;28836;3.0;1
1282500;29964;17.0;0
1070784;40604;2.0;1
3365879;10326;1.0;1
3182588;21938;12.0;0
835456;18840;9.0;0
1305238;21465;5.0;0
878852;17706;18.0;1
1761151;21646;14.0;0
2908132;49235;1.0;1
1800343;25826;1.0;1
2495765;45097;10.0;0
1793261;13984;5.0;0
1094524;16185;12.0;1
3138206;47993;11.0;1
2494927;38288;20.0;0
3037082;38777;3.0;0
973513;17835;15.0;1
2671428;2141;20.0;0
804117;6532;3.0;1
1555991;36687;14.0;0
143;47626;1.0;1
1640330;5025;7.0;0
1205995;26100;5.0;1
3228737;35750;5.0;1
1369956;3044;12.0;0
2257043;19821;12.0;1
2340352;24852;7.0;1
76727;47672;5.0;0
2740184;14890;17.0;1
2908801;19691;19.0;1
1989191;28985;5.0;1
2226831;47585;17.0;0
2075101;16920;4.0;1
2649731;33122;3.0;1
1302637;11068;26.0;1
3064539;5024;8.0;0
2351247;21137;16.0;0
3207228;40386;4.0;1
1877536;35042;6.0;0
3345727;22627;11.0;0
2710797;48900;26.0;1
3225489;14295;6.0;1
463310;48109;19.0;1
2228864;33198;11.0;0
932810;29307;5.0;0
536295;18198;8.0;0
1418472;46979;7.0;1
2529524;8733;20.0;0
2694165;13176;1.0;1
2046425;46676;3.0;1
3246769;7147;3.0;1
3259443;8467;2.0;1
3399279;11777;7.0;1
2795855;41259;9.0;1
778714;35942;15.0;0
1897820;48781;12.0;0
2345311;27086;15.0;1
105437;33548;7.0;1
304174;47209;15.0;1
2986575;13176;10.0;1
881684;5077;9.0;1
44036;34110;13.0;0
1705998;12087;7.0;0
2127678;45005;15.0;0
3194553;446;1.0;0
444614;11422;11.0;1
1944034;47766;2.0;1
589776;24838;4.0;1
1442977;24933;18.0;0
2475843;1729;1.0;1
2520560;41665;5.0;1
876736;14320;3.0;1
1234707;25043;13.0;1
2931781;2091;5.0;1
2978197;46049;13.0;1
827022;48246;4.0;0
1107202;15991;10.0;0
411438;8732;15.0;1
2595627;2063;11.0;0
1269825;41220;4.0;0
811728;27104;21.0;0
3044238;44570;5.0;1
46214;29544;2.0;1
838733;24838;6.0;1
533789;41220;21.0;1
2934100;5322;41.0;0
551717;6292;4.0;0
1763322;38656;10.0;1
14131;4945;6.0;1
3131021;28985;3.0;1
179868;40396;2.0;0
918829;27363;2.0;0
2481538;4137;10.0;0
457014;34530;15.0;0
1923288;49520;1.0;1
1311854;42265;7.0;1
718565;2677;14.0;1
2733388;14462;5.0;1
2636089;12218;1.0;0
1315367;41006;30.0;0
171833;22035;7.0;1
1672403;30754;3.0;1
3040839;41787;5.0;1
1657686;36956;7.0;1
2322366;4515;6.0;1
560116;45066;10.0;1
2532836;38797;10.0;1
1185921;30426;7.0;1
875152;10749;4.0;0
760093;7243;18.0;1
1729300;15793;6.0;0
1268107;31148;8.0;1
915029;26998;2.0;0
384990;19508;3.0;1
1214718;40648;11.0;1
3291469;12576;6.0;1
2674979;13920;3.0;1
1689134;22959;4.0;1
1536351;30830;10.0;1
768099;21376;12.0;1
475094;2272;1.0;1
2829102;24852;4.0;1
2875691;43003;6.0;0
897322;18234;7.0;1
1841489;7088;11.0;1
3335039;24831;5.0;0
1030035;14870;3.0;1
877237;43352;4.0;1
261944;43961;15.0;1
976888;48364;13.0;1
2290375;928;2.0;1
2749737;16349;4.0;1
2107786;47145;10.0;0
2717132;20378;13.0;1
1033642;12392;6.0;1
1483416;16556;9.0;0
2570311;19370;5.0;1
1886331;9387;9.0;1
220502;3730;1.0;1
3360006;20995;6.0;0
3326803;25890;3.0;1
1936891;32112;9.0;0
1465959;19893;12.0;0
639317;13646;13.0;1
795490;8518;1.0;0
810231;16732;2.0;1
2165274;30489;18.0;0
3056867;27966;1.0;1
2639534;42191;13.0;1
2643358;24674;4.0;1
519400;7748;7.0;1
2113330;38988;3.0;1
598423;47626;8.0;1
1380639;24838;4.0;1
1342585;12206;28.0;0
642595;30091;13.0;0
2712598;9839;5.0;1
641357;23044;2.0;1
627489;16185;4.0;1
957848;47766;16.0;0
2835517;7989;15.0;1
696068;21903;4.0;0
1688702;10749;31.0;0
574289;24852;4.0;1
2240648;44514;3.0;1
1426096;29405;21.0;0
691664;11777;15.0;1
3105213;38683;12.0;0
2875968;27966;15.0;0
94248;45123;23.0;1
2491947;8230;4.0;0
412797;44229;8.0;1
2403499;8834;20.0;0
130589;35782;12.0;0
3075816;13838;5.0;1
1148803;48485;5.0;1
1140476;31506;16.0;1
2650400;26209;4.0;1
777511;31977;18.0;0
1691829;9387;6.0;1
3214711;21445;10.0;1
121181;43136;10.0;0
292251;21872;3.0;1
3239781;47766;2.0;1
1095513;25936;9.0;1
17289;10017;12.0;0
2492918;34126;8.0;1
2623268;40332;14.0;0
2950668;14771;1.0;1
3399279;21137;9.0;1
3127168;47209;7.0;1
629514;14126;14.0;0
2803800;27104;1.0;0
2621548;47253;11.0;1
1336544;15902;1.0;0
2919867;8929;3.0;1
1182405;45123;7.0;1
1055260;4671;12.0;1
1957278;45007;7.0;1
990886;49131;5.0;1
1539253;40706;13.0;1
1430026;8277;12.0;0
537612;18770;2.0;0
3095913;38772;10.0;0
1899319;4799;1.0;0
1056397;11182;9.0;1
1314366;19678;5.0;0
3133205;5128;6.0;1
1571935;28204;3.0;1
1934304;8193;7.0;1
1690443;27307;3.0;1
3383306;21137;4.0;1
2179904;17273;13.0;1
105475;12023;4.0;0
1429345;7295;4.0;1
3158273;47668;3.0;1
2045015;5819;7.0;0
2318028;36256;5.0;1
1255838;22959;9.0;1
1734792;6576;17.0;1
2841115;28599;2.0;1
2410578;46654;9.0;1
175425;25824;1.0;1
291524;41860;5.0;1
2578504;16797;1.0;1
539554;45578;6.0;0
1475952;22935;10.0;0
3011462;19691;8.0;1
2982965;16953;2.0;1
2927127;27544;15.0;0
2930505;12419;12.0;0
1013004;11520;1.0;1
1984757;31717;13.0;1
1889814;9458;2.0;1
2855673;25936;6.0;0
138792;1348;33.0;0
3056374;36695;6.0;1
1247129;21405;8.0;0
3347602;24009;5.0;0
2594031;30591;6.0;0
2031780;25718;9.0;0
998763;18488;1.0;1
2646896;45603;2.0;1
108583;46505;10.0;0
2335217;13380;17.0;1
3376306;43662;1.0;1
1674418;4799;7.0;1
333805;8912;12.0;1
2883614;5818;3.0;1
135140;47209;4.0;1
868331;27115;27.0;0
2631103;24838;14.0;1
1378933;4796;4.0;0
1740777;44643;15.0;0
2161267;20549;3.0;1
2491201;13263;13.0;1
611691;39947;19.0;1
3420637;32205;26.0;0
420044;38511;13.0;1
25185;33401;4.0;1
2282751;17948;6.0;0
700520;23333;2.0;0
689135;46064;1.0;1
2079039;5428;6.0;1
748196;40683;11.0;1
2496943;37141;6.0;0
2371158;10551;10.0;0
1870;28448;29.0;0
2758487;273;11.0;0
860772;38768;5.0;1
2487429;27086;24.0;1
2170126;13629;4.0;0
1521402;21938;20.0;1
828153;5771;6.0;1
529056;6297;5.0;1
1009554;17794;3.0;1
124747;7912;2.0;1
3238322;46513;3.0;0
1665259;4486;3.0;0
3280386;18441;26.0;1
1065341;41860;13.0;1
2806967;49683;3.0;1
3167403;30233;1.0;0
1605589;45123;2.0;1
1687987;39558;15.0;1
2654230;13176;4.0;1
585378;28204;29.0;1
1734931;45671;7.0;0
1741473;27521;3.0;1
2671106;7299;1.0;0
3079368;23341;4.0;0
160183;22963;7.0;1
1160632;29939;1.0;0
93953;29487;3.0;1
3320903;17949;12.0;0
2835512;31504;1.0;1
130868;42768;19.0;0
528822;26800;14.0;0
788500;9598;24.0;1
2588434;33000;5.0;1
1195808;47766;1.0;1
1559472;29405;16.0;1
2043091;15925;7.0;0
626421;13176;6.0;1
2674453;43961;10.0;0
3020322;33560;32.0;0
2549418;27243;8.0;1
3286229;10412;9.0;0
147867;39619;6.0;1
2218316;46667;15.0;1
3240426;17735;7.0;0
1937114;7751;11.0;0
1717011;24263;11.0;1
1299507;22993;15.0;1
3311322;40459;3.0;1
2230445;17795;13.0;1
359279;43352;5.0;1
1802496;46842;19.0;1
2656144;31553;21.0;1
327146;47977;3.0;0
3394614;26040;11.0;0
570818;4113;16.0;0
117406;22124;5.0;1
1070271;24852;17.0;1
2805923;37646;22.0;1
2846030;13176;1.0;1
2844299;23191;7.0;0
727706;30855;4.0;1
2508216;46881;15.0;1
2895329;23165;8.0;1
3406541;30169;5.0;1
2885586;42828;3.0;1
130449;16168;9.0;1
3086117;40063;3.0;1
770333;43129;12.0;0
1493112;12980;8.0;0
1547353;13176;1.0;1
425915;29036;8.0;1
3180755;46616;5.0;0
1968511;20574;28.0;0
3212939;42907;1.0;0
3039961;14161;16.0;1
1951265;24852;14.0;1
2898179;37646;5.0;1
31873;32390;16.0;0
3169797;1158;29.0;1
3262226;47766;2.0;1
2643134;39928;8.0;0
753821;38985;12.0;0
1312739;40377;6.0;1
1935985;40742;4.0;0
56711;23291;19.0;1
131621;39581;5.0;0
998774;32717;3.0;1
2125066;31915;8.0;1
218245;24660;32.0;0
463608;8859;17.0;0
961914;3565;9.0;1
1485374;31953;2.0;1
3257066;23375;8.0;0
3107531;29615;2.0;1
331535;5618;3.0;1
3090673;29646;4.0;1
834318;32717;13.0;1
1730426;37029;27.0;0
2334144;19691;3.0;1
565398;27104;2.0;1
1961564;10246;5.0;0
466175;11933;7.0;1
1017435;24852;3.0;0
2603964;47626;7.0;1
507648;30036;5.0;1
37750;49026;1.0;0
1455602;38837;10.0;1
1827171;28476;12.0;1
735067;29675;5.0;1
20547;13577;1.0;1
1107310;45066;2.0;1
2942447;38508;3.0;1
961357;48171;8.0;0
986924;16712;9.0;1
3092308;40706;7.0;1
3343352;21903;10.0;0
194433;16254;4.0;0
1115555;31720;6.0;0
1324574;43768;31.0;0
2839990;24964;4.0;1
3128771;45445;16.0;1
3042735;46979;18.0;0
2807870;40939;2.0;1
780785;39618;1.0;1
33166;28204;3.0;1
551633;37158;13.0;0
3141394;49075;7.0;1
2362481;32652;16.0;0
28683;43519;8.0;0
2856350;33894;5.0;0
1857206;5646;4.0;0
3089090;12576;5.0;0
2330812;45007;4.0;1
1316028;28715;3.0;1
2709125;40297;7.0;0
1477259;24852;1.0;1
6642;24852;4.0;0
1592146;8247;10.0;0
1118934;30489;4.0;1
59529;24852;1.0;1
3173008;37947;4.0;1
262908;30489;11.0;1
744078;12409;1.0;0
3262577;37646;1.0;1
2029576;20468;15.0;0
1589170;5876;3.0;1
1494464;46844;5.0;1
2809281;29646;8.0;1
824392;19677;1.0;0
1624667;22963;23.0;0
2122217;10246;5.0;1
1120591;19734;5.0;0
793447;5258;1.0;1
1974717;34243;15.0;1
399204;20114;12.0;0
201804;7130;3.0;1
871927;43662;13.0;1
1233442;7515;14.0;0
3219890;26856;30.0;0
1210991;21783;8.0;1
2560889;23888;3.0;0
2311184;5955;45.0;1
3410267;24852;1.0;1
1782229;21137;47.0;1
26989;13176;1.0;1
2094022;45249;10.0;1
1921511;22451;25.0;0
815036;22952;16.0;0
1772987;7948;19.0;0
159438;1875;4.0;0
117732;14651;4.0;1
1459237;9387;1.0;1
2849091;1702;8.0;1
738207;30406;2.0;0
284410;4962;1.0;1
2170960;4086;17.0;1
2540774;6224;10.0;1
2158307;26424;4.0;1
168985;8277;5.0;1
3301988;11461;12.0;1
1329422;23383;5.0;1
3106900;31789;4.0;0
1698639;34449;23.0;0
3012818;19992;3.0;1
692422;46667;2.0;1
1077673;35503;2.0;1
3314049;44632;1.0;0
2727808;3896;5.0;1
170654;16349;16.0;0
48514;49683;1.0;1
2117220;41099;4.0;0
430046;13176;2.0;1
3017820;28123;6.0;1
1830487;22963;14.0;0
396335;12206;13.0;0
2211946;12384;16.0;0
2722343;41665;9.0;0
1702581;17173;7.0;0
1101722;4724;3.0;1
1262894;47209;3.0;1
132815;25659;4.0;1
1162222;8638;2.0;0
263215;39322;12.0;0
1428102;11140;4.0;1
1526606;11611;15.0;0
1396279;23044;15.0;1
415038;248;32.0;0
3174053;34551;41.0;0
1224634;42615;14.0;0
1226060;47941;14.0;1
2309942;33503;11.0;0
223627;31860;1.0;1
15508;19503;27.0;1
1089057;24413;12.0;0
2984312;31883;8.0;0
2864202;8277;2.0;0
2498234;34977;12.0;1
3153706;43182;5.0;1
3357028;26842;7.0;1
2409387;25146;3.0;0
1146627;12456;26.0;1
2688786;16797;11.0;0
2183603;18288;18.0;0
995515;16145;15.0;0
3407995;28842;2.0;1
2558047;2960;15.0;1
2115720;26620;1.0;0
2688544;30450;2.0;1
2814622;10246;13.0;1
3420532;4975;4.0;0
803582;27845;3.0;1
3221267;36070;5.0;1
2281217;6630;7.0;0
3358768;38656;15.0;1
169313;12606;2.0;1
1978413;26949;2.0;1
568252;17459;20.0;1
2544683;32689;4.0;1
1489345;32382;1.0;0
1769217;48453;3.0;1
3144399;45007;36.0;0
1014427;39475;5.0;1
1270776;16797;5.0;0
1322026;2205;6.0;0
3167600;8277;1.0;1
1290830;34466;14.0;0
1612866;11494;13.0;0
2862142;31610;6.0;1
2181936;16965;12.0;0
2343107;21793;20.0;0
1242995;48775;4.0;0
40728;1119;4.0;0
2116852;24852;33.0;0
2501471;37250;3.0;0
2802377;31553;10.0;0
2739081;19875;7.0;1
714387;15995;21.0;0
1422632;40411;19.0;1
1793646;28985;17.0;1
3049450;2538;2.0;1
2452955;41580;7.0;1
1353153;2855;1.0;1
2169172;10246;13.0;0
1727170;17679;3.0;0
399137;1468;12.0;0
3314452;39275;9.0;1
974961;35031;35.0;1
3261231;35898;11.0;0
2343293;36944;14.0;0
425227;20168;2.0;0
1317305;5047;5.0;0
96083;23044;6.0;1
1300412;31343;10.0;1
608899;28008;1.0;0
201730;20297;21.0;1
1643406;48034;7.0;1
921926;49610;1.0;0
1012875;14870;1.0;0
2479267;49429;26.0;0
2576239;47144;4.0;0
438280;40516;8.0;1
1009530;45635;21.0;1
1842706;48775;11.0;0
2915963;47766;3.0;0
2184834;42627;11.0;1
821176;10568;6.0;0
3075797;11352;6.0;1
1701725;26587;14.0;0
2023460;16759;3.0;1
2366021;11576;22.0;1
919825;27705;9.0;1
2481426;41570;2.0;0
373144;49023;7.0;1
686619;38273;6.0;0
2276001;6395;5.0;1
2494803;6758;6.0;1
370716;47232;5.0;1
2525059;30776;11.0;1
1168210;28826;5.0;0
2262254;14436;7.0;1
2606948;2825;5.0;0
3337942;14147;1.0;0
2422543;994;5.0;0
2238940;8518;13.0;0
2838426;35132;10.0;1
184953;33401;8.0;0
1704286;47357;1.0;0
2484343;30597;10.0;0
1989778;22832;6.0;1
2919023;22935;1.0;1
320899;19311;16.0;0
1878065;3919;4.0;0
2477427;21417;5.0;0
3403684;7664;21.0;1
156456;38456;7.0;1
823613;10912;2.0;1
2151323;311;4.0;1
2435905;6274;9.0;1
785214;44142;12.0;1
37244;38452;9.0;0
838180;10834;14.0;1
993345;27260;1.0;1
3040018;23909;8.0;0
3362484;4957;9.0;1
192336;5108;3.0;1
847181;17723;10.0;1
2935014;30169;17.0;1
2447632;19948;23.0;1
323590;45007;12.0;1
3049675;47168;13.0;1
2691266;47209;17.0;0
3267535;12409;11.0;0
3078446;30132;1.0;1
1970584;24609;7.0;0
2595670;20842;11.0;1
2617664;31726;6.0;0
1714949;35107;4.0;1
1807609;19057;12.0;0
648700;48871;4.0;0
2190246;24852;8.0;1
988635;46352;14.0;1
767402;36848;2.0;1
3329726;9547;13.0;1
3143414;18988;5.0;0
2460868;43295;9.0;1
1766427;40516;11.0;1
3048631;45149;1.0;0
2458207;1141;5.0;1
1774226;15143;21.0;0
1721126;8277;5.0;1
3155270;20114;10.0;1
2859382;29871;2.0;0
2407234;29691;8.0;1
596957;11699;7.0;0
1486607;4945;1.0;1
1774258;33198;7.0;1
1121174;32839;10.0;0
1432892;45007;10.0;1
1715739;13176;11.0;1
1458551;36076;16.0;0
745360;8193;2.0;1
3323178;43668;11.0;1
2172555;42803;8.0;1
898858;22947;4.0;1
2703839;27966;3.0;1
17738;196;10.0;1
1355449;39928;2.0;0
873152;36522;24.0;1
1285902;48370;48.0;1
1667976;21137;4.0;1
1338714;15823;11.0;1
178422;47192;7.0;0
2034161;8518;11.0;0
1219940;24799;2.0;1
2414182;31766;35.0;0
3061518;33731;12.0;0
3028134;33731;20.0;1
1232274;34988;3.0;0
1672911;12941;30.0;0
151444;28634;7.0;0
200223;5487;8.0;0
798755;18465;34.0;0
585328;3873;7.0;1
1244645;31557;5.0;0
1395508;35838;4.0;0
434253;14381;13.0;0
709976;21903;10.0;0
1212400;24009;18.0;0
924663;43961;8.0;1
476788;17600;21.0;1
542763;41844;6.0;0
1528222;6473;8.0;1
2223507;46802;4.0;1
2276062;37718;7.0;1
2189259;8277;1.0;1
3119981;22935;12.0;1
1233173;2897;13.0;1
1117451;39877;2.0;0
59121;47141;2.0;0
1065984;9955;5.0;0
3220638;32537;18.0;1
2941102;6615;3.0;1
207057;40338;2.0;1
1689146;33543;3.0;1
847843;16797;2.0;1
147967;21278;7.0;0
2380308;27872;9.0;1
315984;28613;8.0;0
2389875;24184;12.0;0
382559;16797;5.0;1
1543979;34969;2.0;0
1853327;12597;12.0;1
1103665;35725;7.0;0
282726;21011;2.0;0
393848;5077;15.0;1
124839;28476;2.0;1
1837731;890;4.0;1
220508;31076;11.0;1
3202443;16690;32.0;0
730210;16959;1.0;0
768817;8021;2.0;0
647835;38996;4.0;0
1781473;10125;17.0;1
1829134;20114;2.0;1
1173922;3957;1.0;1
2355606;8193;5.0;0
1187961;25489;38.0;0
2645179;21288;2.0;1
87963;31964;5.0;1
458127;40706;8.0;0
2857153;32398;7.0;0
3130755;19781;7.0;1
1935920;25133;3.0;1
1143981;31343;10.0;0
1909052;24780;10.0;0
3212360;37867;9.0;1
2453953;42944;5.0;1
554134;14233;2.0;1
1479788;40706;9.0;1
3097810;21903;5.0;0
1641643;38108;21.0;1
2989669;37103;8.0;0
1375425;14498;20.0;1
2465913;7780;10.0;1
637554;25890;2.0;1
902206;45535;9.0;1
89167;46605;5.0;1
807667;878;11.0;0
276619;4957;10.0;0
642763;26396;4.0;1
2640437;28083;7.0;1
565772;19348;4.0;1
88711;38159;24.0;1
1650183;14732;39.0;1
188984;13176;2.0;0
3381463;43352;6.0;1
1162651;8436;4.0;1
2758264;45066;9.0;1
1108697;31506;19.0;0
2829310;18594;4.0;0
112418;16797;1.0;1
1252674;24852;2.0;1
2324760;22882;5.0;0
1168978;21903;3.0;1
1817016;24382;4.0;0
2068853;35628;11.0;0
59168;3293;11.0;0
1032638;26376;32.0;0
2780273;36695;2.0;1
2642393;40174;11.0;1
99188;5450;1.0;0
2495335;35221;5.0;0
2018499;651;3.0;0
2715946;12859;4.0;0
172353;13914;5.0;0
1497084;1408;1.0;0
2811583;5373;3.0;0
1162998;13641;16.0;1
2307334;29648;1.0;0
3164492;16490;1.0;1
1243926;47226;1.0;0
1433323;39275;15.0;0
792404;36724;2.0;0
1812961;35669;7.0;0
2286076;41276;6.0;1
1497217;4920;1.0;1
2926893;29780;63.0;1
2436906;13286;18.0;1
849304;13029;9.0;0
1105143;41259;12.0;0
2411152;38426;28.0;0
2255306;43621;28.0;0
2129936;39475;6.0;1
3106573;32740;1.0;1
3070438;27845;4.0;1
699677;27845;6.0;1
3208213;19376;8.0;0
1682353;37158;3.0;1
2818752;22935;13.0;1
3140805;1545;8.0;0
872168;21195;8.0;1
415395;8193;6.0;0
738487;7781;8.0;0
3039497;5449;14.0;0
3167883;43749;22.0;0
186051;34584;5.0;1
2580294;7521;3.0;1
2162475;4269;1.0;0
2425395;20251;1.0;1
310951;33198;3.0;1
2177733;6721;12.0;0
2328611;14381;15.0;1
2056194;28156;11.0;1
2586219;41315;21.0;1
2696606;49113;7.0;1
1312336;46709;11.0;1
662098;20542;2.0;1
2180331;41544;7.0;1
2377489;35176;31.0;0
760267;28928;2.0;1
2006326;17874;3.0;0
127319;20583;7.0;1
2966704;11512;18.0;0
1473364;26348;10.0;1
215565;9521;9.0;0
409710;28985;6.0;1
2158916;25890;10.0;1
2368689;31461;7.0;1
1243064;9387;1.0;0
2088916;31618;2.0;1
3298696;24253;1.0;0
823379;24561;6.0;1
1374219;16192;3.0;1
2663767;47547;1.0;1
565391;18171;14.0;0
1705429;43530;11.0;0
2312662;31958;11.0;1
775200;21903;2.0;1
2988457;7663;1.0;0
1365941;32655;6.0;1
3018850;17199;10.0;0
2770240;6210;18.0;0
1548218;5077;7.0;1
101160;35336;2.0;0
441591;890;16.0;1
2638417;38689;14.0;1
2731496;26351;18.0;0
3049278;33754;9.0;1
1547671;11078;5.0;1
2016245;32689;8.0;1
229339;25466;3.0;1
90768;21376;15.0;0
999431;47310;5.0;1
3017242;17948;5.0;0
586010;37646;10.0;1
2344137;16965;16.0;0
1185675;47766;5.0;1
1509853;43609;8.0;0
2105306;35234;11.0;0
2825063;9076;1.0;0
1889860;5134;6.0;1
3128430;33147;8.0;1
2250216;4313;3.0;1
3312144;27323;7.0;0
2501280;12791;1.0;1
2338312;48246;3.0;1
704874;35167;16.0;1
2230344;36011;18.0;1
1678978;1202;4.0;1
3207277;48364;1.0;1
1689198;26369;24.0;0
1215950;19366;12.0;0
179722;26165;1.0;1
2840091;47141;2.0;0
920708;19348;4.0;1
557867;35044;4.0;0
433164;43867;5.0;0
2812490;35951;4.0;1
2947123;16906;31.0;0
2756795;27985;2.0;0
3336835;30561;8.0;0
392588;37250;2.0;0
418879;35951;5.0;1
3347594;18370;15.0;1
568129;18689;41.0;1
1772145;15122;4.0;1
505595;38383;5.0;1
1965269;22860;5.0;1
3078743;5769;17.0;0
2267191;8193;2.0;0
1856168;5991;9.0;0
1594969;28842;14.0;0
1173511;46720;4.0;1
2391235;26223;7.0;1
2474225;45066;1.0;1
2604968;17652;7.0;0
1413339;27966;3.0;1
3295162;8277;5.0;0
606087;48986;1.0;0
1385978;21137;6.0;1
2983766;42495;7.0;0
1454531;16864;6.0;1
3380711;16083;9.0;1
1616692;33462;8.0;0
1737739;16797;2.0;1
3294372;27701;20.0;1
225080;16083;7.0;1
758368;33671;14.0;0
286066;23758;1.0;1
354268;24810;8.0;0
952652;27531;1.0;1
1132004;47498;4.0;0
2790103;38689;2.0;1
1602469;30233;32.0;0
2228958;42345;12.0;1
3088659;26746;7.0;1
1311231;16641;6.0;0
142901;7242;1.0;0
1993465;38226;15.0;1
3101131;5479;7.0;1
3152560;2966;6.0;1
2734535;5194;2.0;0
1818659;24852;4.0;1
1809091;22935;5.0;1
200275;31215;3.0;1
2415482;47766;4.0;1
13837;46654;21.0;1
2786160;41220;1.0;1
609674;42445;2.0;0
2273890;48395;3.0;1
2146722;17634;9.0;1
2738720;28553;9.0;1
544669;45447;16.0;1
311405;19057;9.0;1
1414961;34229;18.0;0
560200;35221;11.0;1
2302043;22035;13.0;0
1658785;47766;2.0;0
76716;10749;5.0;0
805540;22556;4.0;0
1356129;44560;10.0;1
3093970;9755;13.0;1
1392868;42443;13.0;1
341763;9076;6.0;0
276571;36412;2.0;1
1600514;33674;4.0;1
2712623;18964;9.0;0
3211150;13198;8.0;1
2756667;9339;5.0;0
2065680;26314;8.0;1
2285863;37449;2.0;0
1397176;24129;1.0;1
1119932;22935;7.0;1
2536605;44075;4.0;1
1618414;26209;12.0;1
2113384;23801;5.0;1
3034546;27454;11.0;1
1732938;13166;2.0;1
592244;21938;2.0;1
596494;24631;8.0;1
1089141;39236;2.0;0
2643997;21405;3.0;1
281991;39276;3.0;1
1372244;17882;2.0;1
2801589;37538;7.0;0
2570572;37646;2.0;1
3058427;27845;7.0;1
500531;18465;2.0;1
3279285;46667;18.0;1
2469104;8671;1.0;0
372616;24799;5.0;0
762680;42360;12.0;1
2042867;34969;1.0;1
868702;5296;6.0;1
1710349;33793;29.0;0
1501961;481;3.0;1
1732225;9550;22.0;0
1710491;47766;6.0;1
1612607;22395;14.0;0
593923;44987;4.0;1
3309052;8955;6.0;1
1826938;47504;11.0;0
3242280;21137;15.0;1
2249330;14355;11.0;0
1327168;28204;9.0;0
225209;2091;17.0;1
338516;21085;1.0;1
2698352;21376;3.0;1
3338374;30827;5.0;0
1105351;33671;6.0;1
2615083;9881;1.0;1
1859015;29635;2.0;0
3330627;47766;2.0;1
398565;28574;15.0;1
1529129;24852;5.0;0
788425;4269;2.0;1
798456;39275;3.0;1
3224487;13499;8.0;1
2950704;39228;4.0;1
1362525;24852;2.0;1
2784801;27850;4.0;1
3056964;4605;6.0;1
384883;16902;17.0;0
3215350;36070;12.0;0
530791;42701;14.0;0
2876400;16495;2.0;0
1938318;36664;24.0;0
3204976;16757;7.0;0
1221903;44292;2.0;1
91879;12782;2.0;0
119572;14881;14.0;1
1880607;32553;24.0;0
161918;7010;15.0;1
1373329;47791;10.0;0
527964;46802;2.0;1
2521088;36192;13.0;0
1415323;41787;10.0;0
313534;13176;6.0;1
848898;6691;1.0;1
1930292;45603;1.0;0
646939;32177;12.0;0
3087663;48164;16.0;0
1910260;18689;5.0;1
1878459;9839;3.0;1
2874862;1939;5.0;1
1697853;31337;7.0;0
2926615;21137;4.0;1
1817283;45645;22.0;0
920684;29487;3.0;1
276587;33415;16.0;0
2016512;9387;14.0;1
1987939;47209;4.0;1
3123141;26629;2.0;1
758019;42352;7.0;1
1512968;27227;7.0;0
388935;11777;8.0;1
1825965;46755;6.0;1
730870;23953;7.0;0
49740;6750;12.0;0
490423;24852;4.0;1
2382130;42181;1.0;0
1949514;4734;18.0;0
1747267;14761;23.0;0
125157;41453;2.0;0
1825776;10528;15.0;0
655681;39040;12.0;0
2601021;23010;39.0;0
819011;42526;5.0;1
2647109;46979;7.0;1
2622236;31759;5.0;0
1555620;34603;5.0;1
1065690;44219;13.0;0
2132382;49524;8.0;1
2897000;31553;2.0;0
9891;8859;1.0;0
1498911;40706;2.0;1
2779613;6518;1.0;1
421905;44479;9.0;1
1690463;11068;17.0;0
2158401;30776;8.0;1
2962840;34993;5.0;1
3176496;28441;1.0;0
2797654;651;2.0;1
2389870;36127;1.0;0
2816224;22149;14.0;0
2143130;17044;14.0;0
1694550;24852;2.0;1
1768469;28289;7.0;0
2060305;47792;11.0;0
1483089;14364;3.0;1
205044;21616;10.0;1
1262437;26795;21.0;1
433692;14536;8.0;1
800086;46979;24.0;1
1972452;48871;11.0;0
2234480;16083;2.0;1
1837976;30122;3.0;0
2896097;32285;7.0;1
2315426;24852;1.0;1
3269115;33120;2.0;1
2217567;39190;1.0;1
942612;47788;1.0;0
166239;14381;11.0;0
3416216;16521;3.0;0
519698;43192;2.0;1
1943217;10603;6.0;1
1958916;45896;3.0;0
760454;37825;7.0;1
205282;40709;15.0;0
2911834;34358;17.0;0
660084;6104;2.0;1
2543716;7189;9.0;0
1782363;45528;12.0;0
1150179;19895;6.0;0
1963733;40862;2.0;1
2524089;4086;9.0;0
1639314;37276;5.0;1
1977926;5194;5.0;0
694537;24489;3.0;1
1183189;40919;1.0;1
420537;47766;12.0;0
2850058;40706;7.0;1
2609634;14413;11.0;0
3362002;45061;5.0;1
656488;31717;12.0;0
423;5884;13.0;1
1293230;31040;7.0;1
1509540;43768;3.0;1
2633071;19659;24.0;0
2557170;40691;4.0;1
1444979;10831;52.0;1
2893282;43392;14.0;1
1338792;21037;3.0;1
2460744;11030;13.0;0
2697657;18027;2.0;1
2768965;975;19.0;0
2624708;5876;8.0;1
