DateCrawled,Price,VehicleType,RegistrationYear,Gearbox,Power,Model,Mileage,RegistrationMonth,FuelType,Brand,NotRepaired,DateCreated,NumberOfPictures,PostalCode,LastSeen
14/03/2016 09:50,1599,small,2010,manual,55,panda,150000,0,petrol,fiat,,14/03/2016 00:00,0,45886,14/03/2016 10:40
14/03/2016 20:54,550,small,2000,manual,68,justy,80000,6,petrol,subaru,no,14/03/2016 00:00,0,56472,15/03/2016 14:44
16/03/2016 20:42,18000,coupe,2012,manual,156,c_klasse,50000,10,petrol,mercedes_benz,no,16/03/2016 00:00,0,78564,07/04/2016 06:45
20/03/2016 22:56,2299,small,2005,manual,75,ibiza,150000,7,petrol,seat,no,20/03/2016 00:00,0,57489,03/04/2016 10:44
29/03/2016 02:01,4500,coupe,2001,manual,179,tt,150000,6,petrol,audi,no,29/03/2016 00:00,0,21423,05/04/2016 17:45
21/03/2016 21:53,700,small,2002,manual,58,twingo,150000,9,petrol,renault,,21/03/2016 00:00,0,83043,05/04/2016 00:15
23/03/2016 00:58,3750,wagon,2003,auto,177,,150000,0,gasoline,mercedes_benz,,22/03/2016 00:00,0,44145,07/04/2016 05:46
25/03/2016 21:36,850,bus,2000,manual,116,zafira,150000,5,petrol,opel,,25/03/2016 00:00,0,55576,27/03/2016 12:17
19/03/2016 12:52,1900,small,2004,manual,60,2_reihe,150000,2,petrol,peugeot,no,19/03/2016 00:00,0,50937,06/04/2016 17:45
04/04/2016 21:56,7450,small,2013,auto,71,fortwo,20000,3,petrol,smart,no,04/04/2016 00:00,0,61273,05/04/2016 12:25
07/03/2016 19:30,15000,small,2011,auto,122,a1,60000,5,petrol,audi,no,07/03/2016 00:00,0,61462,07/04/2016 02:15
12/03/2016 23:54,4450,sedan,2005,auto,225,phaeton,150000,8,gasoline,volkswagen,no,12/03/2016 00:00,0,4129,13/03/2016 04:46
24/03/2016 19:42,2050,convertible,1993,manual,75,golf,150000,7,petrol,volkswagen,no,24/03/2016 00:00,0,74564,27/03/2016 16:17
02/04/2016 11:36,7490,sedan,2010,manual,109,a_klasse,125000,5,gasoline,mercedes_benz,no,02/04/2016 00:00,0,72218,06/04/2016 10:17
09/03/2016 13:43,2700,small,2006,manual,80,corsa,150000,3,petrol,opel,no,09/03/2016 00:00,0,79618,06/04/2016 01:48
11/03/2016 11:56,9170,sedan,2009,manual,122,golf,100000,8,petrol,volkswagen,no,11/03/2016 00:00,0,66763,07/04/2016 05:45
29/03/2016 18:46,299,small,2000,manual,60,clio,150000,11,petrol,renault,,29/03/2016 00:00,0,44629,29/03/2016 18:46
12/03/2016 19:39,200,wagon,2000,manual,0,focus,150000,6,petrol,ford,no,12/03/2016 00:00,0,93055,12/03/2016 19:39
03/04/2016 14:44,1100,,2016,manual,147,galaxy,150000,11,lpg,ford,no,03/04/2016 00:00,0,38836,03/04/2016 14:44
01/04/2016 22:50,12500,sedan,2007,manual,170,e_klasse,125000,11,gasoline,mercedes_benz,no,01/04/2016 00:00,0,70619,05/04/2016 20:47
10/03/2016 16:38,2250,sedan,2004,manual,120,147,125000,12,petrol,alfa_romeo,no,10/03/2016 00:00,0,48163,14/03/2016 13:46
21/03/2016 12:36,750,small,1999,manual,55,seicento,100000,11,petrol,fiat,no,21/03/2016 00:00,0,63739,22/03/2016 16:22
12/03/2016 20:57,1900,wagon,2002,manual,120,,150000,0,,renault,no,12/03/2016 00:00,0,18439,26/03/2016 07:46
21/03/2016 19:53,0,sedan,1992,auto,115,passat,5000,0,petrol,volkswagen,,21/03/2016 00:00,0,26409,06/04/2016 22:46
10/03/2016 10:56,6500,bus,2009,manual,85,transit,125000,0,gasoline,ford,,10/03/2016 00:00,0,83684,07/04/2016 00:16
28/03/2016 20:43,4300,bus,2000,manual,88,transporter,150000,6,gasoline,volkswagen,no,28/03/2016 00:00,0,17139,07/04/2016 02:47
23/03/2016 10:48,2750,bus,2002,manual,125,zafira,150000,11,gasoline,opel,,23/03/2016 00:00,0,47798,26/03/2016 02:47
09/03/2016 10:50,4599,wagon,2010,manual,109,focus,150000,5,gasoline,ford,no,09/03/2016 00:00,0,30165,11/03/2016 04:17
04/04/2016 15:57,7900,wagon,2005,manual,163,3er,150000,12,gasoline,bmw,no,04/04/2016 00:00,0,46049,06/04/2016 17:45
05/03/2016 14:52,2600,bus,2007,manual,90,transit,150000,11,gasoline,ford,no,05/03/2016 00:00,0,32602,07/03/2016 15:18
14/03/2016 19:52,4200,sedan,2006,manual,116,a_klasse,150000,6,petrol,mercedes_benz,no,14/03/2016 00:00,0,90562,15/03/2016 15:18
28/03/2016 07:36,12999,wagon,2012,manual,140,a3,100000,7,gasoline,audi,no,28/03/2016 00:00,0,54298,06/04/2016 11:16
22/03/2016 13:44,2000,,2018,,0,5er,150000,0,,bmw,,22/03/2016 00:00,0,25794,26/03/2016 14:18
25/03/2016 14:47,2799,sedan,2009,manual,109,ceed,100000,3,petrol,kia,yes,25/03/2016 00:00,0,95666,25/03/2016 14:47
31/03/2016 22:52,1800,,2016,auto,77,astra,90000,0,petrol,opel,,31/03/2016 00:00,0,28816,06/04/2016 19:47
29/03/2016 13:37,6350,suv,2007,manual,141,tucson,150000,9,petrol,hyundai,no,29/03/2016 00:00,0,42113,05/04/2016 23:47
05/04/2016 22:36,900,wagon,1998,,110,passat,150000,6,gasoline,volkswagen,yes,05/04/2016 00:00,0,30900,05/04/2016 22:36
26/03/2016 17:39,0,small,1998,manual,53,swift,150000,12,petrol,suzuki,no,26/03/2016 00:00,0,53879,06/04/2016 06:16
29/03/2016 21:57,1900,small,1996,manual,60,polo,125000,8,petrol,volkswagen,no,29/03/2016 00:00,0,31848,04/04/2016 09:16
19/03/2016 16:44,4100,sedan,2001,auto,193,5er,150000,6,gasoline,bmw,,19/03/2016 00:00,0,86399,19/03/2016 16:44
22/03/2016 17:37,3850,sedan,2005,manual,131,x_type,150000,7,gasoline,jaguar,no,22/03/2016 00:00,0,48691,22/03/2016 17:37
16/03/2016 21:47,900,sedan,1997,manual,0,civic,150000,6,petrol,honda,,16/03/2016 00:00,0,59399,07/04/2016 09:45
16/03/2016 21:49,2250,suv,1999,manual,73,other,150000,6,gasoline,hyundai,no,16/03/2016 00:00,0,30459,07/04/2016 09:46
31/03/2016 16:06,10350,sedan,2011,manual,120,astra,100000,8,petrol,opel,no,31/03/2016 00:00,0,61184,06/04/2016 09:16
16/03/2016 20:40,3750,convertible,1999,auto,163,other,125000,7,petrol,chrysler,no,16/03/2016 00:00,0,47198,20/03/2016 21:45
24/03/2016 12:49,350,small,1999,manual,45,corsa,125000,12,petrol,opel,,24/03/2016 00:00,0,10781,07/04/2016 03:46
31/03/2016 23:57,1799,wagon,1999,manual,125,passat,150000,11,petrol,volkswagen,no,31/03/2016 00:00,0,66482,07/04/2016 03:17
15/03/2016 02:36,2650,sedan,1992,auto,75,golf,125000,11,petrol,volkswagen,no,15/03/2016 00:00,0,42277,05/04/2016 15:18
03/04/2016 10:50,990,sedan,2003,manual,116,stilo,150000,5,gasoline,fiat,no,03/04/2016 00:00,0,90592,07/04/2016 11:46
09/03/2016 17:49,3999,suv,2003,manual,118,freelander,150000,11,petrol,land_rover,no,09/03/2016 00:00,0,48231,24/03/2016 17:45
12/03/2016 21:52,1300,sedan,1999,manual,65,astra,125000,3,petrol,opel,no,12/03/2016 00:00,0,50171,12/03/2016 22:39
05/03/2016 18:51,6000,bus,2001,auto,129,sprinter,150000,4,gasoline,mercedes_benz,yes,05/03/2016 00:00,0,53894,15/03/2016 06:46
11/03/2016 18:47,4900,,2016,,0,zafira,150000,0,petrol,opel,no,11/03/2016 00:00,0,26409,29/03/2016 11:46
20/03/2016 20:47,15500,sedan,2012,manual,211,golf,80000,10,petrol,volkswagen,no,20/03/2016 00:00,0,57223,24/03/2016 14:15
31/03/2016 21:46,6499,bus,2009,manual,115,zafira,125000,4,petrol,opel,no,31/03/2016 00:00,0,26607,31/03/2016 21:46
07/03/2016 10:36,50,small,1999,manual,60,polo,150000,4,petrol,volkswagen,yes,07/03/2016 00:00,0,29389,08/03/2016 12:15
25/03/2016 04:36,1450,small,2001,manual,50,polo,150000,5,petrol,volkswagen,no,25/03/2016 00:00,0,89522,06/04/2016 07:46
28/03/2016 13:48,15900,other,2014,manual,90,other,20000,4,gasoline,renault,no,28/03/2016 00:00,0,85051,06/04/2016 17:45
04/04/2016 21:49,3900,sedan,2005,manual,80,fiesta,50000,11,petrol,ford,no,04/04/2016 00:00,0,91580,07/04/2016 00:44
25/03/2016 13:38,5000,bus,2006,auto,174,transporter,150000,9,gasoline,volkswagen,no,25/03/2016 00:00,0,4159,25/03/2016 13:38
01/04/2016 16:47,2500,small,2001,manual,106,yaris,150000,4,petrol,toyota,no,01/04/2016 00:00,0,94315,05/04/2016 11:50
23/03/2016 09:55,10800,sedan,2006,auto,258,5er,150000,4,lpg,bmw,no,23/03/2016 00:00,0,44653,07/04/2016 10:15
20/03/2016 13:40,1499,small,2003,manual,0,clio,150000,5,petrol,renault,no,20/03/2016 00:00,0,88356,06/04/2016 14:44
15/03/2016 16:52,1900,bus,2000,auto,75,kangoo,125000,2,petrol,renault,no,15/03/2016 00:00,0,96274,19/03/2016 11:16
26/03/2016 13:49,17500,small,2015,manual,182,fiesta,10000,11,petrol,ford,no,26/03/2016 00:00,0,66709,06/04/2016 01:46
03/04/2016 20:59,1500,sedan,2000,auto,0,e_klasse,150000,11,petrol,mercedes_benz,no,03/04/2016 00:00,0,76135,05/04/2016 21:47
29/03/2016 11:54,2299,sedan,2000,manual,104,3er,150000,4,petrol,bmw,no,29/03/2016 00:00,0,22525,29/03/2016 12:44
09/03/2016 23:55,17690,small,2014,auto,200,clio,30000,7,petrol,renault,no,09/03/2016 00:00,0,48249,29/03/2016 11:16
30/03/2016 00:55,3550,small,2007,manual,69,fiesta,125000,6,petrol,ford,no,30/03/2016 00:00,0,28870,06/04/2016 22:45
20/03/2016 22:48,1999,small,2005,manual,65,picanto,90000,7,petrol,kia,,20/03/2016 00:00,0,47447,05/04/2016 07:18
26/03/2016 18:46,5400,wagon,2010,manual,85,fabia,90000,7,petrol,skoda,yes,26/03/2016 00:00,0,93105,06/04/2016 07:46
16/03/2016 23:54,3150,wagon,2002,auto,101,passat,150000,0,,volkswagen,no,16/03/2016 00:00,0,93480,06/04/2016 01:48
04/04/2016 10:53,6999,small,2013,manual,68,aygo,40000,3,petrol,toyota,no,04/04/2016 00:00,0,66901,06/04/2016 12:17
02/04/2016 07:54,2500,wagon,2004,manual,125,vectra,150000,4,gasoline,opel,no,02/04/2016 00:00,0,59510,06/04/2016 05:44
03/04/2016 20:59,1150,coupe,1994,manual,115,calibra,150000,11,petrol,opel,,03/04/2016 00:00,0,16515,05/04/2016 21:47
08/03/2016 19:54,600,,2016,auto,70,golf,150000,6,petrol,volkswagen,,08/03/2016 00:00,0,13507,09/03/2016 11:45
04/04/2016 22:58,11800,small,2013,manual,90,fabia,50000,3,gasoline,skoda,no,04/04/2016 00:00,0,79539,07/04/2016 02:17
08/03/2016 20:58,1900,bus,1988,manual,95,a_klasse,150000,12,petrol,mercedes_benz,no,08/03/2016 00:00,0,12347,22/03/2016 12:46
31/03/2016 22:58,800,wagon,1997,auto,115,v40,150000,0,petrol,volvo,yes,31/03/2016 00:00,0,14542,06/04/2016 23:17
23/03/2016 21:47,238,sedan,1991,manual,0,3er,150000,10,,bmw,,23/03/2016 00:00,0,2943,28/03/2016 03:45
08/03/2016 12:31,14500,sedan,2014,manual,110,golf,60000,6,gasoline,volkswagen,no,08/03/2016 00:00,0,60528,18/03/2016 02:46
28/03/2016 22:53,1199,small,2001,manual,50,polo,150000,8,petrol,volkswagen,no,28/03/2016 00:00,0,34582,05/04/2016 12:45
08/03/2016 17:49,17200,wagon,2006,auto,435,a6,150000,11,petrol,audi,no,08/03/2016 00:00,0,38364,07/04/2016 08:44
17/03/2016 22:37,350,sedan,1995,manual,75,golf,150000,9,petrol,volkswagen,yes,17/03/2016 00:00,0,97357,18/03/2016 02:42
20/03/2016 14:36,0,wagon,2000,manual,120,omega,150000,0,gasoline,opel,yes,20/03/2016 00:00,0,91613,25/03/2016 14:17
05/03/2016 17:52,5600,wagon,2008,manual,140,mondeo,150000,4,gasoline,ford,no,05/03/2016 00:00,0,57539,10/03/2016 15:47
17/03/2016 21:49,1200,sedan,1991,manual,69,golf,150000,5,petrol,volkswagen,yes,17/03/2016 00:00,0,65439,18/03/2016 03:47
12/03/2016 20:45,5300,small,2010,manual,82,fiesta,80000,5,petrol,ford,no,12/03/2016 00:00,0,52525,12/03/2016 20:45
04/04/2016 18:52,5700,,2016,manual,170,a4,150000,3,,audi,no,04/04/2016 00:00,0,12437,06/04/2016 21:16
23/03/2016 16:51,1600,wagon,2000,manual,110,bora,150000,2,gasoline,volkswagen,no,23/03/2016 00:00,0,71254,23/03/2016 16:51
29/03/2016 15:06,550,,2017,auto,170,stilo,125000,7,,fiat,yes,29/03/2016 00:00,0,55246,02/04/2016 02:44
19/03/2016 00:52,699,sedan,1999,manual,88,3_reihe,150000,12,petrol,mazda,no,18/03/2016 00:00,0,58300,29/03/2016 18:16
20/03/2016 09:58,5800,small,2007,manual,70,polo,150000,11,,volkswagen,no,20/03/2016 00:00,0,29378,28/03/2016 07:15
17/03/2016 14:51,2950,wagon,2002,manual,131,bora,150000,0,gasoline,volkswagen,no,17/03/2016 00:00,0,58507,06/04/2016 21:17
27/03/2016 17:50,1450,sedan,1997,manual,99,other,150000,4,petrol,toyota,no,27/03/2016 00:00,0,18211,05/04/2016 14:16
14/03/2016 14:52,8000,coupe,1989,manual,170,3er,5000,3,petrol,bmw,no,14/03/2016 00:00,0,53797,01/04/2016 20:19
28/03/2016 10:48,0,,2000,manual,214,mustang,50000,7,petrol,ford,yes,28/03/2016 00:00,0,79106,06/04/2016 12:45
18/03/2016 07:37,5000,sedan,1999,auto,238,7er,150000,12,petrol,bmw,no,18/03/2016 00:00,0,83395,06/04/2016 00:46
17/03/2016 15:36,4300,,2017,,0,astra,125000,5,petrol,opel,no,17/03/2016 00:00,0,57334,19/03/2016 16:16
24/03/2016 18:47,9200,bus,2011,manual,131,other,125000,1,gasoline,renault,no,24/03/2016 00:00,0,54421,07/04/2016 12:47
29/03/2016 21:39,2300,small,2005,manual,60,corsa,150000,6,petrol,opel,no,29/03/2016 00:00,0,58097,06/04/2016 07:46
04/04/2016 07:57,750,small,1995,manual,75,civic,150000,0,petrol,honda,yes,04/04/2016 00:00,0,49134,06/04/2016 08:45
25/03/2016 15:48,800,small,1992,manual,60,1_reihe,100000,7,petrol,peugeot,no,25/03/2016 00:00,0,83278,06/04/2016 19:46
23/03/2016 20:40,590,sedan,1996,manual,101,a4,150000,5,petrol,audi,no,23/03/2016 00:00,0,92224,31/03/2016 08:47
13/03/2016 15:51,2200,sedan,2006,manual,105,golf,150000,12,gasoline,volkswagen,yes,13/03/2016 00:00,0,45355,13/03/2016 15:51
06/03/2016 16:36,3250,wagon,1999,manual,139,laguna,20000,11,petrol,renault,no,06/03/2016 00:00,0,22889,08/03/2016 16:17
17/03/2016 20:57,620,,2000,manual,150,,150000,0,petrol,opel,,17/03/2016 00:00,0,91785,21/03/2016 00:17
08/03/2016 17:49,7490,sedan,2003,manual,170,3er,150000,3,petrol,bmw,no,08/03/2016 00:00,0,86577,26/03/2016 00:46
11/03/2016 12:38,150,small,1995,manual,45,polo,150000,8,petrol,volkswagen,yes,11/03/2016 00:00,0,58640,12/03/2016 16:18
04/04/2016 20:44,1400,,2017,manual,60,punto,125000,7,,fiat,,04/04/2016 00:00,0,95490,06/04/2016 22:46
30/03/2016 08:36,4000,coupe,1999,manual,179,tt,150000,1,petrol,audi,yes,30/03/2016 00:00,0,90425,01/04/2016 01:46
12/03/2016 18:59,640,small,2000,manual,75,polo,150000,2,petrol,volkswagen,,12/03/2016 00:00,0,74936,12/03/2016 18:59
30/03/2016 18:47,1350,wagon,2003,manual,107,3_reihe,150000,4,gasoline,peugeot,no,30/03/2016 00:00,0,71083,05/04/2016 07:45
19/03/2016 18:54,12800,small,2010,manual,122,clubman,80000,6,petrol,mini,no,19/03/2016 00:00,0,87477,07/04/2016 06:16
24/03/2016 13:54,2000,bus,2003,manual,144,carnival,150000,0,gasoline,kia,,24/03/2016 00:00,0,28816,07/04/2016 06:15
29/03/2016 19:50,8200,small,2009,manual,101,500,50000,7,petrol,fiat,no,29/03/2016 00:00,0,48619,06/04/2016 05:46
15/03/2016 14:48,3999,small,2007,manual,90,corsa,150000,5,petrol,opel,yes,15/03/2016 00:00,0,77866,28/03/2016 05:18
26/03/2016 19:40,890,sedan,1993,manual,150,5er,150000,5,,bmw,no,26/03/2016 00:00,0,53229,06/04/2016 09:15
29/03/2016 20:48,500,small,1996,manual,75,golf,150000,4,petrol,volkswagen,no,29/03/2016 00:00,0,57610,30/03/2016 12:39
04/04/2016 20:36,699,bus,2000,manual,140,espace,150000,4,petrol,renault,yes,04/04/2016 00:00,0,41066,04/04/2016 20:36
20/03/2016 20:51,475,small,1999,manual,0,corsa,150000,0,petrol,opel,,20/03/2016 00:00,0,71711,07/04/2016 05:46
16/03/2016 11:51,650,sedan,2001,manual,125,mondeo,150000,8,petrol,ford,yes,16/03/2016 00:00,0,50259,19/03/2016 08:17
30/03/2016 16:38,1000,small,2002,manual,50,,125000,1,,mazda,no,30/03/2016 00:00,0,76437,07/04/2016 07:15
09/03/2016 11:42,0,,2017,auto,75,golf,150000,0,,volkswagen,no,09/03/2016 00:00,0,95030,05/04/2016 14:46
07/03/2016 13:38,2900,coupe,2002,manual,129,c_klasse,150000,4,petrol,mercedes_benz,no,07/03/2016 00:00,0,44649,20/03/2016 08:18
21/03/2016 20:50,1500,small,2006,manual,64,ibiza,150000,3,petrol,seat,no,21/03/2016 00:00,0,26532,21/03/2016 20:50
15/03/2016 14:59,100,small,1996,manual,45,corsa,150000,7,petrol,opel,yes,15/03/2016 00:00,0,21029,16/03/2016 12:45
08/03/2016 23:56,1500,wagon,2003,manual,120,laguna,150000,10,lpg,renault,no,08/03/2016 00:00,0,97990,11/03/2016 10:46
07/03/2016 14:45,3100,small,2007,manual,65,punto,100000,3,petrol,fiat,no,07/03/2016 00:00,0,32609,16/03/2016 19:20
29/03/2016 15:51,750,small,2002,manual,55,fiesta,150000,1,petrol,ford,no,29/03/2016 00:00,0,32130,06/04/2016 01:44
16/03/2016 23:53,650,bus,1998,manual,133,voyager,150000,8,petrol,chrysler,yes,16/03/2016 00:00,0,41334,02/04/2016 01:18
06/04/2016 14:06,1250,wagon,2001,manual,136,3er,150000,2,gasoline,bmw,no,06/04/2016 00:00,0,35708,06/04/2016 14:25
04/04/2016 18:49,17500,coupe,1998,manual,344,,150000,7,petrol,sonstige_autos,no,04/04/2016 00:00,0,77966,06/04/2016 21:15
18/03/2016 18:36,7200,sedan,2007,manual,122,3er,150000,3,gasoline,bmw,no,18/03/2016 00:00,0,96450,18/03/2016 19:41
02/04/2016 10:51,800,sedan,1997,manual,60,golf,150000,7,petrol,volkswagen,no,02/04/2016 00:00,0,49401,06/04/2016 08:45
18/03/2016 15:47,1850,convertible,1992,auto,138,other,20000,7,petrol,chrysler,no,18/03/2016 00:00,0,52080,05/04/2016 22:17
26/03/2016 19:49,690,wagon,2000,manual,0,zafira,5000,6,gasoline,opel,,26/03/2016 00:00,0,45739,28/03/2016 09:16
05/03/2016 14:30,4750,wagon,2007,auto,140,a4,150000,8,gasoline,audi,no,05/03/2016 00:00,0,55126,29/03/2016 22:45
09/03/2016 21:44,1100,small,2000,manual,50,lupo,150000,7,petrol,volkswagen,no,09/03/2016 00:00,0,94107,12/03/2016 09:15
24/03/2016 12:49,7800,sedan,2007,manual,109,a_klasse,150000,6,gasoline,mercedes_benz,no,24/03/2016 00:00,0,24145,07/04/2016 03:46
18/03/2016 14:21,8999,sedan,2007,manual,163,3er,150000,5,gasoline,bmw,,18/03/2016 00:00,0,65462,05/04/2016 07:48
25/03/2016 12:46,2000,small,1998,manual,75,golf,150000,0,petrol,volkswagen,no,25/03/2016 00:00,0,50189,06/04/2016 13:45
20/03/2016 12:42,4200,bus,2003,manual,130,corolla,100000,10,petrol,toyota,no,20/03/2016 00:00,0,83278,06/04/2016 11:17
29/03/2016 17:44,600,wagon,1999,manual,67,other,150000,8,petrol,skoda,no,29/03/2016 00:00,0,12047,04/04/2016 02:16
09/03/2016 15:48,6300,sedan,2006,auto,190,accord,150000,6,,honda,no,09/03/2016 00:00,0,49632,07/04/2016 01:17
04/04/2016 20:42,14899,sedan,2012,manual,105,golf,125000,7,gasoline,volkswagen,no,04/04/2016 00:00,0,6333,06/04/2016 22:46
12/03/2016 21:50,500,small,2001,manual,86,justy,150000,4,petrol,subaru,no,12/03/2016 00:00,0,97645,05/04/2016 18:45
11/03/2016 16:51,2000,small,2000,manual,75,polo,125000,5,petrol,volkswagen,no,11/03/2016 00:00,0,83620,01/04/2016 19:24
24/03/2016 12:51,7000,wagon,2007,manual,163,3er,150000,2,gasoline,bmw,no,24/03/2016 00:00,0,19258,01/04/2016 07:16
13/03/2016 13:37,8450,wagon,2007,manual,140,octavia,150000,3,gasoline,skoda,,13/03/2016 00:00,0,4509,02/04/2016 16:45
27/03/2016 07:03,1100,sedan,2003,manual,98,3_reihe,125000,6,petrol,mazda,no,27/03/2016 00:00,0,24837,03/04/2016 04:21
02/04/2016 18:45,7950,wagon,2006,auto,163,c_klasse,150000,7,petrol,mercedes_benz,no,02/04/2016 00:00,0,74336,04/04/2016 16:46
27/03/2016 22:53,17500,coupe,2010,auto,211,a5,70000,11,petrol,audi,,27/03/2016 00:00,0,76744,03/04/2016 22:47
06/03/2016 19:50,1099,small,2002,manual,60,punto,150000,7,petrol,fiat,no,06/03/2016 00:00,0,86156,12/03/2016 14:17
12/03/2016 20:51,8990,sedan,2008,manual,143,1er,150000,10,gasoline,bmw,no,12/03/2016 00:00,0,73066,12/03/2016 21:42
18/03/2016 23:38,12990,convertible,2010,,185,cooper,125000,7,petrol,mini,,18/03/2016 00:00,0,55543,06/04/2016 02:15
05/03/2016 14:25,3950,bus,2007,manual,125,meriva,150000,5,gasoline,opel,no,05/03/2016 00:00,0,56414,06/03/2016 13:08
01/04/2016 00:32,2550,wagon,2003,auto,207,laguna,150000,12,petrol,renault,no,01/04/2016 00:00,0,65205,06/04/2016 17:44
03/04/2016 00:37,400,,2016,manual,58,twingo,150000,4,,renault,,02/04/2016 00:00,0,51491,05/04/2016 06:44
09/03/2016 16:45,2700,wagon,2002,auto,170,c_klasse,150000,4,gasoline,mercedes_benz,no,09/03/2016 00:00,0,86159,10/03/2016 12:44
09/03/2016 00:58,17500,wagon,2012,auto,150,,125000,4,gasoline,toyota,no,08/03/2016 00:00,0,63633,06/04/2016 23:16
21/03/2016 10:41,1500,wagon,1999,manual,60,polo,100000,3,petrol,volkswagen,no,21/03/2016 00:00,0,31226,29/03/2016 17:45
04/04/2016 17:40,2299,wagon,2001,auto,136,3er,150000,1,gasoline,bmw,no,04/04/2016 00:00,0,12437,06/04/2016 19:17
23/03/2016 08:57,8200,sedan,2009,manual,0,golf,80000,2,petrol,volkswagen,no,23/03/2016 00:00,0,19306,29/03/2016 02:15
23/03/2016 15:57,111,,2000,,0,,5000,0,,sonstige_autos,,23/03/2016 00:00,0,54293,29/03/2016 11:17
01/04/2016 11:38,700,small,1997,manual,101,golf,150000,4,petrol,volkswagen,no,01/04/2016 00:00,0,44653,07/04/2016 07:45
11/03/2016 09:50,250,wagon,1994,manual,0,5er,150000,0,,bmw,yes,11/03/2016 00:00,0,26936,01/04/2016 01:17
10/03/2016 16:47,3500,wagon,2004,manual,131,octavia,150000,7,gasoline,skoda,no,10/03/2016 00:00,0,82467,18/03/2016 01:16
24/03/2016 00:36,2000,wagon,2002,manual,131,mondeo,150000,12,gasoline,ford,no,24/03/2016 00:00,0,45665,06/04/2016 20:47
25/03/2016 09:56,0,,1990,manual,0,other,5000,0,,mercedes_benz,no,25/03/2016 00:00,0,91217,31/03/2016 16:45
02/04/2016 00:36,3200,sedan,2004,manual,140,a3,150000,5,gasoline,audi,no,02/04/2016 00:00,0,71701,02/04/2016 01:59
21/03/2016 15:25,1350,coupe,2003,manual,231,rx_reihe,125000,1,petrol,mazda,yes,21/03/2016 00:00,0,57648,23/03/2016 11:29
05/03/2016 15:39,750,wagon,1996,manual,85,mondeo,150000,8,petrol,ford,no,05/03/2016 00:00,0,51515,05/04/2016 20:19
30/03/2016 08:52,3000,bus,1999,auto,190,espace,150000,5,petrol,renault,no,30/03/2016 00:00,0,38542,01/04/2016 03:47
16/03/2016 19:37,13800,sedan,2008,auto,183,e_klasse,40000,3,petrol,mercedes_benz,no,16/03/2016 00:00,0,85716,17/03/2016 18:15
29/03/2016 18:52,150,small,1998,manual,0,lupo,150000,12,petrol,volkswagen,,29/03/2016 00:00,0,38350,29/03/2016 18:52
24/03/2016 16:47,100,small,1999,manual,90,megane,150000,1,petrol,renault,,24/03/2016 00:00,0,59427,24/03/2016 16:47
31/03/2016 15:50,450,small,1994,manual,45,polo,150000,10,petrol,volkswagen,no,31/03/2016 00:00,0,18146,04/04/2016 08:46
07/03/2016 20:39,7900,suv,2004,auto,163,m_klasse,150000,11,gasoline,mercedes_benz,no,07/03/2016 00:00,0,47166,12/03/2016 06:15
04/04/2016 23:57,17000,wagon,2014,manual,136,i_reihe,60000,2,gasoline,hyundai,no,04/04/2016 00:00,0,21339,07/04/2016 10:15
29/03/2016 08:32,10800,sedan,2013,auto,136,c_klasse,150000,6,gasoline,mercedes_benz,no,29/03/2016 00:00,0,60320,29/03/2016 09:50
21/03/2016 15:43,1600,small,2004,manual,60,arosa,150000,3,petrol,seat,no,21/03/2016 00:00,0,72525,06/04/2016 13:16
30/03/2016 09:50,0,wagon,2002,manual,150,passat,150000,0,gasoline,volkswagen,,30/03/2016 00:00,0,18055,07/04/2016 01:15
28/03/2016 11:51,9499,small,2005,manual,254,golf,150000,3,petrol,volkswagen,no,28/03/2016 00:00,0,71069,06/04/2016 14:17
25/03/2016 18:52,1199,small,2001,manual,60,2_reihe,150000,5,,peugeot,no,25/03/2016 00:00,0,26810,30/03/2016 10:17
03/04/2016 09:36,250,sedan,1994,manual,75,golf,80000,4,petrol,volkswagen,no,03/04/2016 00:00,0,87700,07/04/2016 11:17
26/03/2016 18:56,17500,sedan,2012,manual,170,other,90000,10,gasoline,mercedes_benz,no,26/03/2016 00:00,0,88214,06/04/2016 08:17
02/04/2016 11:47,12500,bus,2013,manual,120,berlingo,30000,8,petrol,citroen,no,02/04/2016 00:00,0,72631,06/04/2016 09:45
27/03/2016 13:54,8200,sedan,1990,manual,136,3er,150000,10,petrol,bmw,no,27/03/2016 00:00,0,76332,07/04/2016 09:46
27/03/2016 18:56,8900,coupe,2009,manual,160,scirocco,125000,4,petrol,volkswagen,no,27/03/2016 00:00,0,45307,05/04/2016 17:21
09/03/2016 19:55,1999,sedan,2001,manual,116,passat,150000,3,petrol,volkswagen,no,09/03/2016 00:00,0,63667,17/03/2016 01:45
27/03/2016 18:36,13300,sedan,2014,manual,140,civic,50000,5,petrol,honda,no,27/03/2016 00:00,0,72336,05/04/2016 17:20
24/03/2016 19:44,3000,convertible,1999,manual,116,3er,125000,5,petrol,bmw,no,24/03/2016 00:00,0,69427,07/04/2016 14:58
25/03/2016 16:25,5999,wagon,2004,manual,140,a3,150000,12,gasoline,audi,no,25/03/2016 00:00,0,65191,01/04/2016 14:46
25/03/2016 17:48,9100,wagon,2011,manual,105,golf,150000,8,gasoline,volkswagen,no,25/03/2016 00:00,0,87700,02/04/2016 22:16
24/03/2016 12:48,650,,2017,manual,75,astra,150000,0,petrol,opel,,24/03/2016 00:00,0,54516,07/04/2016 03:46
